SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-0.4381471450281571,-1.277040579808332,0.8465411914438989,-0.9660709958612588,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
-0.4381471450281571,-1.155306355040746,-1.506255553381141,-0.9648269702955657,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
-0.4381471450281571,1.3605342901560258,-1.4864146813235863,-0.4057575160711114,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.4381471450281571,-1.1958844299632747,-0.3191100419374456,-0.9199765749008416,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
-0.4381471450281571,1.6040027396911973,1.2036768884798852,2.190960339728832,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
-0.4381471450281571,1.0359096907757972,-1.3161138628295743,-0.34652443913618125,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
2.282338276872113,1.2793781403109687,0.32075808191869704,1.1198761526770162,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
-0.4381471450281571,-1.1958844299632747,1.2102905124990704,-0.8753662546152864,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
-0.4381471450281571,0.7112850913955685,-1.4814544633091975,-0.5738755675190725,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
-0.4381471450281571,-1.1958844299632747,-1.1821879764410792,-0.9626008192832729,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-0.4381471450281571,-0.4249010064352317,0.9837738898419865,-0.16974185874821748,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
-0.4381471450281571,-1.277040579808332,-0.47949042440268,-0.9835746538206598,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.4381471450281571,-0.059698332132474476,0.3405989539762516,0.017778626522570718,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0
-0.4381471450281571,0.46781664186039706,-0.36209859806214756,0.05957352052787327,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
-0.4381471450281571,1.1170658406208545,1.1970632644607007,1.6428252154765222,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
-0.4381471450281571,0.3866604920153399,-1.3177672688343705,-0.5266898960624332,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
-0.4381471450281571,0.7112850913955685,0.6431722528539625,0.7911042031752521,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
-0.4381471450281571,-0.7089475308929317,0.6729335609402944,-0.47313132170785765,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
-0.4381471450281571,-0.9929940553506318,-0.28604192184152094,-0.8303412591411666,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2.282338276872113,-1.074150205195689,1.101165716182519,-0.7608940775615987,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,1.6040027396911973,1.1887962344367196,2.2502807167034597,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
-0.4381471450281571,1.6040027396911973,1.5922272996070002,2.594875798400443,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-0.4381471450281571,-1.1147282801182177,-0.30257598188948326,-0.8744714292083843,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.4381471450281571,-1.277040579808332,-1.3111536448151857,-0.9945526338126529,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.4381471450281571,0.3866604920153399,1.1259668062544625,0.7993322319167662,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
2.282338276872113,1.6040027396911973,0.7638708912040872,1.7992014115851347,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
-0.4381471450281571,1.6040027396911973,0.697734651012238,1.7485673885604338,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0
-0.4381471450281571,-0.9118379055055746,-1.4897214933331788,-0.9185361242458286,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
-0.4381471450281571,-1.2364625048858033,0.36209323203860283,-0.9430237853810503,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.4381471450281571,-1.1958844299632747,-1.463266997256439,-0.9804973274213137,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
-0.4381471450281571,-1.277040579808332,-0.32903047796622287,-0.9815885779175356,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
-0.4381471450281571,1.3199562152334972,-0.17691712552496938,0.6268273534739927,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0
-0.4381471450281571,-1.074150205195689,-0.33399069598061154,-0.850594868351047,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
-0.4381471450281571,-1.277040579808332,-0.5026381084698274,-0.9838802039596019,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.4381471450281571,0.67070701647304,0.6464790648635548,0.8516467807056489,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
-0.4381471450281571,0.9953316158532686,-1.4682272152708278,-0.45872681515772723,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.4381471450281571,1.5634246647686687,-1.469880621275624,-0.3504311159126561,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
2.282338276872113,0.95475354093074,0.9870807018515788,1.2922719060701675,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,0
-0.4381471450281571,-0.7089475308929317,0.021491595050578394,-0.5647308883607322,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
2.282338276872113,1.0764877656983258,0.9622796117796353,1.3881273496583075,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0
-0.4381471450281571,-0.790103680737989,-1.491374899337975,-0.8955980388152421,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
-0.4381471450281571,0.8735973910856829,1.4814490972856527,1.6615074239718428,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1
-0.4381471450281571,-1.1958844299632747,-0.8151318433763156,-0.9652198204742056,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
2.282338276872113,0.8735973910856829,0.4811384643839315,0.9020189036112563,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.4381471450281571,1.5634246647686687,-0.17361031351537687,0.7939414544654293,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
-0.4381471450281571,0.30550434217028277,0.32571829993308543,0.29155155101474567,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.4381471450281571,-1.1958844299632747,-1.1640005103883206,-0.9633210446107794,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
-0.4381471450281571,1.1170658406208545,0.5175133964894484,1.1536394430301247,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-0.4381471450281571,-1.074150205195689,1.0978589041729268,-0.7579040512019504,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,1
-0.4381471450281571,-1.1147282801182177,-1.4748408392900125,-0.952343064618786,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
-0.4381471450281571,0.95475354093074,0.9755068598180053,1.2312928283412823,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
2.282338276872113,-0.9929940553506318,1.1788757984079417,-0.6479278261926973,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
2.282338276872113,1.3199562152334972,1.26319950465255,1.959309684390826,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
-0.4381471450281571,0.5895508666279828,-1.335954734887129,-0.4990594334980923,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
2.282338276872113,1.0359096907757972,1.1722621743887571,1.5041927524364795,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0
-0.4381471450281571,0.26492626724775414,-0.5009847024650312,-0.14518872258322252,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
-0.4381471450281571,0.8330193161631543,-1.49798852335716,-0.5786988947123738,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
-0.4381471450281571,1.441690440001083,0.6431722528539625,1.5028614268310887,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0
-0.4381471450281571,-0.18143255690006022,0.9242512736693222,0.20278923565204834,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0
-0.4381471450281571,-0.30316678166764593,0.6927744329978496,-0.045710327347625083,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
-0.4381471450281571,1.6040027396911973,1.3673640829547125,2.29668068780282,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
2.282338276872113,-0.2220106318225888,-0.9407906997408293,-0.5551278839939786,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.4381471450281571,0.7518631663180971,-0.2827351098319284,0.2726947424400296,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0
-0.4381471450281571,-1.277040579808332,0.21163328560214523,-0.9744517996722438,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
-0.4381471450281571,1.4011123650785544,0.7010414630218307,1.5627056040439034,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
-0.4381471450281571,0.14319204248016842,-1.5046021473763447,-0.6762566890746204,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.4381471450281571,0.14319204248016842,0.37697388608176857,0.13207620349686283,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,0
-0.4381471450281571,0.14319204248016842,-1.1210119542636188,-0.5139440902665604,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-0.4381471450281571,0.7518631663180971,1.5393183074535208,1.4838736681968259,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0
-0.4381471450281571,-1.0335721302731604,0.4860986823983203,-0.7416444188082426,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
-0.4381471450281571,0.183770117402697,-1.4814544633091975,-0.6626160578718454,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
2.282338276872113,0.5895508666279828,0.661359718906721,0.7482835337035011,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0
-0.4381471450281571,0.34608241709281135,1.4599548192233014,0.9386849202843154,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
2.282338276872113,0.7112850913955685,1.1805292044127385,1.2597308162728273,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0
-0.4381471450281571,-1.1958844299632747,0.3240648939282893,-0.9016653915742365,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
-0.4381471450281571,1.4822685149236117,0.45137715629759906,1.33249539936091,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,1
-0.4381471450281571,-1.277040579808332,-1.321074080843963,-0.9946835838721997,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
-0.4381471450281571,0.34608241709281135,0.32075808191869704,0.3434732496249885,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
-0.4381471450281571,-1.2364625048858033,0.3786272920865652,-0.9354068569174206,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
-0.4381471450281571,-0.7495256058154603,0.8217401013719554,-0.5127437147207162,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,1
-0.4381471450281571,0.10261396755763985,0.13888342139111134,0.0813548804324644,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0
-0.4381471450281571,-0.14085448197753164,-1.031728030004622,-0.5650582635095988,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
-0.4381471450281571,-0.6683694559704032,-0.9738588198367539,-0.7643424291296601,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0
2.282338276872113,-1.074150205195689,0.667973342925906,-0.7857745888754603,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
-0.4381471450281571,-0.9524159804281033,-0.8002511893331494,-0.8487179174975451,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
-0.4381471450281571,1.2388000653884401,0.6134109447676301,1.3667824899522054,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
-0.4381471450281571,-0.7089475308929317,-1.3128070508199818,-0.8332439854611172,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
-0.4381471450281571,0.7518631663180971,0.6365586288347775,0.8712456396177959,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.4381471450281571,1.6040027396911973,0.00991775301700495,0.94942282516714,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
-0.4381471450281571,0.10261396755763985,-0.3902065001436836,-0.1627578555723967,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0
-0.4381471450281571,0.5895508666279828,1.1755689863983494,1.0490539954722085,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
-0.4381471450281571,1.4011123650785544,-1.301233208786408,-0.22410795846999754,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
-0.4381471450281571,1.6040027396911973,-0.37367244009572126,0.6461206622471976,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0
-0.4381471450281571,1.6040027396911973,1.5541989614966871,2.5008536556459555,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
-0.4381471450281571,0.4272385669378685,-1.49798852335716,-0.6654533091620226,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
-0.4381471450281571,0.67070701647304,0.6415188468491659,0.7663109919010884,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,1
-0.4381471450281571,-0.9929940553506318,-1.491374899337975,-0.9416051597359617,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
-0.4381471450281571,-0.790103680737989,-1.4880680873283825,-0.8992428154726236,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-0.4381471450281571,-0.7089475308929317,1.14911449032161,-0.32170940285209304,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
-0.4381471450281571,-1.1147282801182177,1.0300692579762807,-0.8076868988395979,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,-1.155306355040746,-1.350835388930295,-0.9736879243248884,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
-0.4381471450281571,1.4011123650785544,0.019838189045782256,0.8982213518844038,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
-0.4381471450281571,-1.2364625048858033,-0.380286064114906,-0.9534343151150081,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.4381471450281571,-1.155306355040746,1.2152507305134592,-0.8464699414753278,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,0.06203589263511127,0.8300071313959366,0.3462450258853923,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
-0.4381471450281571,-0.8306817556605175,-0.35548497404296253,-0.7041927017779036,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.4381471450281571,-1.277040579808332,-0.6580582729206734,-0.9859317548924992,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-0.4381471450281571,0.4272385669378685,0.4579907803167841,0.5048255479963732,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
-0.4381471450281571,-1.074150205195689,-0.5191721685177897,-0.8940266381006825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0
-0.4381471450281571,-0.30316678166764593,-1.2615514646712986,-0.6854013682329608,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
-0.4381471450281571,-1.0335721302731604,0.9556659877604503,-0.7281565626749388,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,0.021457817712582688,1.2813869707053085,0.5077500993262481,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,1
-0.4381471450281571,-1.155306355040746,0.15211066942948093,-0.8812371822849606,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
-0.4381471450281571,0.5083947167829257,1.5988409236261851,1.1909820350108415,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0
-0.4381471450281571,-1.1147282801182177,0.15872429344866595,-0.8639081244049553,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.4381471450281571,0.7924412412406258,0.9358251157028956,1.0161418805061528,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
-0.4381471450281571,0.34608241709281135,-0.9755122258415501,-0.39814058760748183,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
-0.4381471450281571,-0.6277913810478746,0.9143308376405445,-0.3160567252816631,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
-0.4381471450281571,-0.790103680737989,1.0482567240290397,-0.4980118330217192,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,1
-0.4381471450281571,1.2793781403109687,-1.4930283053427713,-0.4221480985243658,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
2.282338276872113,-0.019120257209945892,0.6630131249115171,0.14765926058291307,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
-0.4381471450281571,-0.9524159804281033,-0.4679165823691066,-0.8032345968150122,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,0
-0.4381471450281571,1.5634246647686687,-1.499641929361956,-0.3999738884411348,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
-0.4381471450281571,1.4011123650785544,-1.2780855247192608,-0.26839090360668616,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-0.4381471450281571,1.441690440001083,0.5919166667052789,1.5158254827262059,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
-0.4381471450281571,0.14319204248016842,-0.37367244009572126,-0.15906942889516643,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
2.282338276872113,0.95475354093074,0.6845074029738684,1.1002772937648688,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-0.4381471450281571,-1.0335721302731604,0.4646044043359691,-0.7773283100347019,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
2.282338276872113,1.4011123650785544,-0.013229931050142411,0.8495734047628272,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
-0.4381471450281571,-0.6683694559704032,-0.02315036707891972,-0.558619885581889,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
-0.4381471450281571,1.4822685149236117,1.2929608127388819,2.1642683525912423,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1
-0.4381471450281571,-0.4249010064352317,-1.5178293954147148,-0.8074031737105802,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
-0.4381471450281571,-0.2220106318225888,0.3687068560577874,-0.09182657331796679,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
2.282338276872113,-0.18143255690006022,-0.8548135874914251,-0.5269299711716022,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0
-0.4381471450281571,-0.26258870674511736,-0.5109051384938086,-0.45313961261707053,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
-0.4381471450281571,0.9141754660082114,-1.299579802781612,-0.39973381333196595,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
-0.4381471450281571,-0.9929940553506318,-0.3488713500237777,-0.798214844532391,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
-0.4381471450281571,1.441690440001083,-0.3472179440189814,0.5985203156019939,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0
-0.4381471450281571,1.52284658984614,0.8366207554151216,1.7818723537051293,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0
2.282338276872113,-1.2364625048858033,0.9606262057748391,-0.9262840027690048,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,0.183770117402697,-0.8184386553859079,-0.37319460126384696,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.4381471450281571,1.3199562152334972,1.461608225228098,2.024239088916035,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,1.2793781403109687,-1.3409149529015179,-0.3066719710141539,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.4381471450281571,-0.9118379055055746,-0.6646718969398582,-0.8155439024123963,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2.282338276872113,-0.34374485659017456,0.9325183036933034,-0.0317423209959835,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
2.282338276872113,-1.277040579808332,0.1421902334007036,-0.9753684500890702,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2.282338276872113,0.183770117402697,1.195409858455904,0.62868247931757,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.4381471450281571,-0.5872133061253461,0.30422402187073466,-0.41817594671811775,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
